AREA_CD,LOCATION,TITLE,RATING,FOOD_CATEGORY,VIEW_COUNT,REVIEW_COUNT,CATEGORY,NO,AREA_NM,PLACE_LOCATION,RELATION1,RELATION2,RELATION3
POI066,북촌한옥마을,델픽,4.3,카페 / 디저트,"20,174",36,,,,,,,
POI066,북촌한옥마을,반타이,4.3,태국 음식,"71,348",51,,,,,,,
POI066,북촌한옥마을,갈로팡,4.3,프랑스 음식,"53,066",12,,,,,,,
POI067,서촌,BAR,4.8,칵테일 / 와인,"124,849",44,,,,,,,
POI067,서촌,호라파,4.8,태국 음식,"9,070",16,,,,,,,
POI067,서촌,팔마,4.6,퓨전 양식,"122,436",54,,,,,,,
POI067,서촌,물랑,4.5,프랑스 음식,"90,781",32,,,,,,,
POI067,서촌,아키비스트,4.5,카페 / 디저트,"44,785",59,,,,,,,
POI067,서촌,도취,4.4,퓨전 한식,"80,493",57,,,,,,,
POI067,서촌,공기식당,4.4,돈부리 / 일본 카레 / 벤토,"136,300",91,,,,,,,
POI067,서촌,김진목삼,4.4,고기 요리,"169,284",106,,,,,,,
POI067,서촌,스쿠퍼,4.4,카페 / 디저트,"30,088",70,,,,,,,
POI067,서촌,김진목삼,4.4,고기 요리,"36,067",27,,,,,,,
POI068,성수동 카페,프롤라,4.6,카페 / 디저트,"50,040",56,,,,,,,
POI068,성수동 카페,발렁스,4.6,카페 / 디저트,"76,567",66,,,,,,,
POI068,성수동 카페,높은산,4.6,카페 / 디저트,"30,958",31,,,,,,,
POI068,성수동 카페,핀즈,4.4,카페 / 디저트,"38,389",31,,,,,,,
POI068,성수동 카페,로우커피스탠드,4.4,카페 / 디저트,"136,576",89,,,,,,,
POI068,성수동 카페,당도,4.3,카페 / 디저트,"51,877",57,,,,,,,
POI068,성수동 카페,먼치스앤구디스,4.3,베이커리,"17,495",14,,,,,,,
POI068,성수동 카페,베티버,4.3,카페 / 디저트,"5,937",10,,,,,,,
POI068,성수동 카페,"여기,런던",4.3,브런치 / 버거 / 샌드위치,"1,146",6,,,,,,,
POI068,성수동 카페,까사다루아,4.3,카페 / 디저트,"1,364",7,,,,,,,
POI069,수유역,리트리트커피로스터즈,3.9,카페 / 디저트,"5,099",7,,,,,,,
POI069,수유역,쿠시,3.8,이자카야 / 오뎅 / 꼬치,"11,698",12,,,,,,,
POI069,수유역,양다리걸쳤네,3.7,기타 중식,"50,411",21,,,,,,,
POI069,수유역,칠복상회,3.6,카페 / 디저트,"26,032",33,,,,,,,
POI069,수유역,상미규카츠,3.3,까스 요리,"24,418",26,,,,,,,
POI069,수유역,귀품찬,,고기 요리,"40,490",15,,,,,,,
POI069,수유역,미녀가든,,고기 요리,"5,208",4,,,,,,,
POI069,수유역,대동집,,일반 주점,"2,971",2,,,,,,,
POI069,수유역,스시도리,,회 / 스시,"14,011",6,,,,,,,
POI069,수유역,재영통닭,,닭 / 오리 요리,"6,745",4,,,,,,,
POI070,쌍문동,쌍문동판다쓰,4.1,정통 중식 / 일반 중식,"49,140",37,,,,,,,
POI070,쌍문동,원성반점,4.1,정통 중식 / 일반 중식,"17,931",16,,,,,,,
POI070,쌍문동,쌍문동커피,4,카페 / 디저트,"20,314",20,,,,,,,
POI070,쌍문동,가배미혼,3.8,카페 / 디저트,"16,267",16,,,,,,,
POI070,쌍문동,동적불고기,3.8,고기 요리,"23,329",31,,,,,,,
POI070,쌍문동,사이코우스시,3.6,회 / 스시,"31,977",27,,,,,,,
POI070,쌍문동,도본,3.5,카페 / 디저트,"7,549",16,,,,,,,
POI070,쌍문동,옛집갈비,,고기 요리,"2,426",2,,,,,,,
POI070,쌍문동,푸쿠푸쿠,,카페 / 디저트,"11,339",12,,,,,,,
POI070,쌍문동,굽모닝닭오리숯불바베큐,,치킨 / 호프 / 펍,"3,144",9,,,,,,,
POI071,압구정로데오거리,시라카와,4.8,이자카야 / 오뎅 / 꼬치,"350,400",76,,,,,,,
POI071,압구정로데오거리,까폼,4.7,태국 음식,"110,707",72,,,,,,,
POI071,압구정로데오거리,가디록,4.6,이탈리안,"169,789",69,,,,,,,
POI071,압구정로데오거리,롸카두들내쉬빌핫치킨,4.6,브런치 / 버거 / 샌드위치,"132,666",115,,,,,,,
POI071,압구정로데오거리,일리조,4.6,이탈리안,"85,574",59,,,,,,,
POI071,압구정로데오거리,카츠바이콘반,4.5,까스 요리,"94,063",130,,,,,,,
POI071,압구정로데오거리,임프레션,4.5,프랑스 음식,"56,544",32,,,,,,,
POI071,압구정로데오거리,스미카,4.5,회 / 스시,"10,975",15,,,,,,,
POI071,압구정로데오거리,어물전,4.5,퓨전 한식,"39,414",21,,,,,,,
POI071,압구정로데오거리,파씨오네,4.4,프랑스 음식,"539,356",156,,,,,,,
POI072,여의도,스시다정,4.6,회 / 스시,"20,001",12,,,,,,,
POI072,여의도,스시아라타,4.4,회 / 스시,"325,420",51,,,,,,,
POI072,여의도,바이러닉에스프레소바,4.4,카페 / 디저트,"41,009",40,,,,,,,
POI072,여의도,아루히,4.4,회 / 스시,"54,426",10,,,,,,,
POI072,여의도,브루클린더버거조인트,4.4,브런치 / 버거 / 샌드위치,"62,028",44,,,,,,,
POI072,여의도,로바,4.4,퓨전 일식,"89,298",13,,,,,,,
POI072,여의도,테일러,4.4,카페 / 디저트,"16,002",28,,,,,,,
POI072,여의도,정인면옥,4.3,국수 / 면 요리,"165,463",212,,,,,,,
POI072,여의도,아루히,4.3,회 / 스시,"100,918",35,,,,,,,
POI072,여의도,르프리크,4.3,브런치 / 버거 / 샌드위치,"42,471",59,,,,,,,
POI073,연남동,소점,4.7,철판 요리,"151,099",80,,,,,,,
POI073,연남동,파델라,4.7,이탈리안,"199,519",70,,,,,,,
POI073,연남동,하나라멘,4.7,라멘 / 소바 / 우동,"33,181",51,,,,,,,
POI073,연남동,조앤도슨,4.7,카페 / 디저트,"37,907",43,,,,,,,
POI073,연남동,무겐스위치,4.7,라멘 / 소바 / 우동,"36,772",31,,,,,,,
POI073,연남동,우주옥,4.6,국수 / 면 요리,"79,985",44,,,,,,,
POI073,연남동,파이리퍼블릭,4.6,다국적 퓨전,"115,404",50,,,,,,,
POI073,연남동,아트와떵,4.6,프랑스 음식,"3,672",13,,,,,,,
POI073,연남동,쿠시파파,4.6,이자카야 / 오뎅 / 꼬치,"16,132",11,,,,,,,
POI073,연남동,리틀빅토리,4.5,카페 / 디저트,"191,629",138,,,,,,,
POI074,영등포 타임스퀘어,오월의종,4.2,베이커리,"126,501",120,,,,,,,
POI074,영등포 타임스퀘어,에베레스트,4.1,인도 음식,"222,853",191,,,,,,,
POI074,영등포 타임스퀘어,버터핑거팬케익스,4,브런치 / 버거 / 샌드위치,"37,130",33,,,,,,,
POI074,영등포 타임스퀘어,쉐이크쉑,4,브런치 / 버거 / 샌드위치,"12,352",28,,,,,,,
POI074,영등포 타임스퀘어,소맥베이커리,3.9,베이커리,"8,791",10,,,,,,,
POI074,영등포 타임스퀘어,커피리브레,3.8,카페 / 디저트,"29,583",42,,,,,,,
POI074,영등포 타임스퀘어,마호가니커피,3.6,카페 / 디저트,"28,054",40,,,,,,,
POI074,영등포 타임스퀘어,낙원테산도,3.6,정통 일식 / 일반 일식,"9,413",9,,,,,,,
POI074,영등포 타임스퀘어,카페마마스,3.5,브런치 / 버거 / 샌드위치,"35,562",90,,,,,,,
POI074,영등포 타임스퀘어,송죽장,3.4,정통 중식 / 일반 중식,"53,780",108,,,,,,,
POI075,외대앞,영화장,4,정통 중식 / 일반 중식,"226,034",134,,,,,,,
POI075,외대앞,레알라면,4,국수 / 면 요리,"55,707",53,,,,,,,
POI075,외대앞,마루기,3.6,라멘 / 소바 / 우동,"32,163",36,,,,,,,
POI075,외대앞,허브영양족발,,고기 요리,"24,877",20,,,,,,,
POI075,외대앞,르안타이,,태국 음식,"17,904",20,,,,,,,
POI075,외대앞,주수사,,회 / 스시,"20,933",15,,,,,,,
POI075,외대앞,베브릿지,,카페 / 디저트,"12,971",14,,,,,,,
POI075,외대앞,뽀르뚜아,,베이커리,"13,041",20,,,,,,,
POI076,용리단길,판코네,4.8,이탈리안,"20,833",45,,,,,,,
POI076,용리단길,양인환대극진,4.7,스테이크 / 바베큐,"44,220",19,,,,,,,
POI076,용리단길,양인환대,4.6,퓨전 한식,"29,501",11,,,,,,,
POI076,용리단길,포카치아델라스트라다,4.5,이탈리안,"65,965",73,,,,,,,
POI076,용리단길,능동미나리,4.4,탕 / 찌개 / 전골,"8,372",13,,,,,,,
POI076,용리단길,꺼거,4.3,정통 중식 / 일반 중식,"99,449",78,,,,,,,
POI076,용리단길,PPS,4.3,브런치 / 버거 / 샌드위치,"22,612",35,,,,,,,
POI076,용리단길,더백테라스,4.3,브런치 / 버거 / 샌드위치,"51,401",41,,,,,,,
POI076,용리단길,물고기주택,4.3,해산물 요리,"47,129",24,,,,,,,
POI076,용리단길,카페손,4.3,카페 / 디저트,"3,303",8,,,,,,,
POI077,이태원동,크리스피포크타운,4.8,남미 음식,"57,572",53,,,,,,,
POI077,이태원동,꾸잉,4.6,베트남 음식,"112,773",84,,,,,,,
POI077,이태원동,내추럴하이,4.6,퓨전 양식,"61,093",34,,,,,,,
POI077,이태원동,박소린두깜풍,4.6,다국적 아시아 음식,"43,088",40,,,,,,,
POI077,이태원동,더티스낵,4.6,브런치 / 버거 / 샌드위치,"20,773",39,,,,,,,
POI077,이태원동,브라이리퍼블릭,4.5,세계음식 기타,"489,067",386,,,,,,,
POI077,이태원동,르페셰미뇽,4.5,카페 / 디저트,"130,388",121,,,,,,,
POI077,이태원동,야상해,4.5,딤섬 / 만두,"252,440",164,,,,,,,
POI077,이태원동,캘리포니아키친앤크래프트펍,4.5,치킨 / 호프 / 펍,"60,260",41,,,,,,,
POI077,이태원동,코지빌라커피,4.5,카페 / 디저트,"16,958",38,,,,,,,
POI078,인사동,다차공간,4.4,카페 / 디저트,"4,278",4,,,,,,,
POI078,인사동,스페이스오,4.3,한정식 / 백반 / 정통 한식,"4,430",7,,,,,,,
POI078,인사동,누룩나무,4.2,전통 주점 / 포차,"112,620",31,,,,,,,
POI078,인사동,오수흑두부,4.2,한정식 / 백반 / 정통 한식,"76,363",26,,,,,,,
POI078,인사동,오근내5닭갈비,4.2,닭 / 오리 요리,"10,262",15,,,,,,,
POI078,인사동,사월의물고기,4.1,카페 / 디저트,"95,110",62,,,,,,,
POI078,인사동,반짝반짝빛나는,4,카페 / 디저트,"274,711",156,,,,,,,
POI078,인사동,엄용백돼지국밥,4,탕 / 찌개 / 전골,"21,320",40,,,,,,,
POI078,인사동,스토9,4,이자카야 / 오뎅 / 꼬치,"95,019",23,,,,,,,
POI078,인사동,853,3.9,고기 요리,"179,152",83,,,,,,,
POI079,도봉구 창동,코노하카레,4.2,돈부리 / 일본 카레 / 벤토,"62,726",41,,,,,,,
POI079,도봉구 창동,마쯔무라돈까스,4.2,까스 요리,"112,233",91,,,,,,,
POI079,도봉구 창동,스마일닭강정,4.1,닭 / 오리 요리,"10,607",10,,,,,,,
